"Area","Date","Daily-Confirmed","Daily-Deceased","Daily-Other","Daily-Recovered","Daily-Tested","Daily-Vaccinated1","Daily-Vaccinated2","7DMA-Confirmed","7DMA-Deceased","7DMA-Other","7DMA-Recovered","7DMA-Tested","7DMA-Vaccinated1","7DMA-Vaccinated2","Total-Confirmed","Total-Deceased","Total-Others","Total-Recovered","Total-Tested","Total-Vaccinated1","Total-Vaccinated2"
"INDIA","2020-01-30","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"INDIA","2020-02-02","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0"
"INDIA","2020-02-03","1","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0"
"INDIA","2020-02-14","0","0","0","3","0","0","0","0","0","0","3","0","0","0","3","0","0","3","0","0","0"
"INDIA","2020-03-02","2","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","3","0","0","0"
"INDIA","2020-03-03","1","0","0","0","0","0","0","3","0","0","0","0","0","0","6","0","0","3","0","0","0"
"INDIA","2020-03-04","22","0","0","0","0","0","0","25","0","0","0","0","0","0","28","0","0","3","0","0","0"
"INDIA","2020-03-05","2","0","0","0","0","0","0","27","0","0","0","0","0","0","30","0","0","3","0","0","0"
"INDIA","2020-03-06","1","0","0","0","0","0","0","28","0","0","0","0","0","0","31","0","0","3","0","0","0"
"INDIA","2020-03-07","3","0","0","0","0","0","0","31","0","0","0","0","0","0","34","0","0","3","0","0","0"
"INDIA","2020-03-08","5","0","0","0","0","0","0","36","0","0","0","0","0","0","39","0","0","3","0","0","0"
"INDIA","2020-03-09","9","0","0","0","0","0","0","43","0","0","0","0","0","0","48","0","0","3","0","0","0"
"INDIA","2020-03-10","15","0","0","0","0","0","0","57","0","0","0","0","0","0","63","0","0","3","0","0","0"
"INDIA","2020-03-11","8","0","0","0","0","0","0","43","0","0","0","0","0","0","71","0","0","3","0","0","0"
"INDIA","2020-03-12","10","0","0","0","0","0","0","51","0","0","0","0","0","0","81","0","0","3","0","0","0"
"INDIA","2020-03-13","10","1","0","0","6500","0","0","60","1","0","0","6500","0","0","91","1","0","3","6500","0","0"
"INDIA","2020-03-14","11","0","3","0","0","0","0","68","1","3","0","6500","0","0","102","1","3","3","6500","0","0"
"INDIA","2020-03-15","10","0","0","0","0","0","0","73","1","3","0","6500","0","0","112","1","3","3","6500","0","0"
"INDIA","2020-03-16","14","0","0","0","0","0","0","78","1","3","0","6500","0","0","126","1","3","3","6500","0","0"
"INDIA","2020-03-17","20","0","0","0","0","0","0","83","1","3","0","6500","0","0","146","1","3","3","6500","0","0"
"INDIA","2020-03-18","25","0","0","0","6625","0","0","100","1","3","0","13125","0","0","171","1","3","3","13125","0","0"
"INDIA","2020-03-19","27","0","0","0","1050","0","0","117","1","3","0","14175","0","0","198","1","3","3","14175","0","0"
"INDIA","2020-03-20","58","0","0","1","1229","0","0","165","0","3","1","8904","0","0","256","1","3","4","15404","0","0"
"INDIA","2020-03-21","78","0","0","0","1507","0","0","232","0","0","1","10411","0","0","334","1","3","4","16911","0","0"
"INDIA","2020-03-22","69","0","0","0","1216","0","0","291","0","0","1","11627","0","0","403","1","3","4","18127","0","0"
"INDIA","2020-03-23","94","0","0","0","2580","0","0","371","0","0","1","14207","0","0","497","1","3","4","20707","0","0"
"INDIA","2020-03-24","74","0","0","2","1987","0","0","425","0","0","3","16194","0","0","571","1","3","6","22694","0","0"
"INDIA","2020-03-25","86","0","0","0","2450","0","0","486","0","0","3","12019","0","0","657","1","3","6","25144","0","0"
"INDIA","2020-03-26","73","1","0","0","2544","0","0","532","1","0","3","13513","0","0","730","2","3","6","27688","0","0"
"INDIA","2020-03-27","153","1","0","2","0","0","0","627","2","0","4","12284","0","0","883","3","3","8","27688","0","0"
"INDIA","2020-03-28","136","0","0","0","0","0","0","685","2","0","4","10777","0","0","1019","3","3","8","27688","0","0"
"INDIA","2020-03-29","120","25","0","91","0","0","0","736","27","0","95","9561","0","0","1139","28","3","99","27688","0","0"
"INDIA","2020-03-30","187","13","0","42","10754","0","0","829","40","0","137","17735","0","0","1326","41","3","141","38442","0","0"
"INDIA","2020-03-31","309","6","0","19","4346","0","0","1064","46","0","154","20094","0","0","1635","47","3","160","42788","0","0"
"INDIA","2020-04-01","424","11","0","9","5163","0","0","1402","57","0","163","22807","0","0","2059","58","3","169","47951","0","0"
"INDIA","2020-04-02","486","11","0","22","7900","0","0","1815","67","0","185","28163","0","0","2545","69","3","191","55851","0","0"
"INDIA","2020-04-03","560","14","0","39","13394","0","0","2222","80","0","222","41557","0","0","3105","83","3","230","69245","0","0"
"INDIA","2020-04-04","579","13","0","56","10705","0","0","2665","93","0","278","52262","0","0","3684","96","3","286","79950","0","0"
"INDIA","2020-04-05","609","22","0","43","9584","0","0","3154","90","0","230","61846","0","0","4293","118","3","329","89534","0","0"
"INDIA","2020-04-06","484","16","0","65","11534","0","0","3451","93","0","253","62626","0","0","4777","134","3","394","101068","0","0"
"INDIA","2020-04-07","573","27","0","75","12947","0","0","3715","114","0","309","71227","0","0","5350","161","3","469","114015","0","0"
"INDIA","2020-04-08","565","20","0","96","13904","0","0","3856","123","0","396","79968","0","0","5915","181","3","565","127919","0","0"
"INDIA","2020-04-09","813","46","0","70","16991","0","0","4183","158","0","444","89059","0","0","6728","227","3","635","144910","0","0"
"INDIA","2020-04-10","871","22","0","151","16420","0","0","4494","166","0","556","92085","0","0","7599","249","3","786","161330","0","0"
"INDIA","2020-04-11","854","41","0","186","18044","0","0","4769","194","0","686","99424","0","0","8453","290","3","972","179374","0","0"
"INDIA","2020-04-12","758","42","0","114","16374","0","0","4918","214","0","757","106214","0","0","9211","332","3","1086","195748","0","0"
"INDIA","2020-04-13","1243","27","0","112","21806","0","0","5677","225","0","804","116486","0","0","10454","359","3","1198","217554","0","0"
"INDIA","2020-04-14","1031","37","0","167","27339","0","0","6135","235","0","896","130878","0","0","11485","396","3","1365","244893","0","0"
"INDIA","2020-04-15","886","27","0","144","29706","0","0","6456","242","0","944","146680","0","0","12371","423","3","1509","274599","0","0"
"INDIA","2020-04-16","1061","26","0","258","28357","0","0","6704","222","0","1132","158046","0","0","13432","449","3","1767","302956","0","0"
"INDIA","2020-04-17","922","38","0","273","32167","0","0","6755","238","0","1254","173793","0","0","14354","487","3","2040","335123","0","0"
"INDIA","2020-04-18","1371","35","0","426","37000","0","0","7272","232","0","1494","192749","0","0","15725","522","3","2466","372123","0","0"
"INDIA","2020-04-19","1580","38","0","388","29463","0","0","8094","228","0","1768","205838","0","0","17305","560","3","2854","401586","0","0"
"INDIA","2020-04-20","1239","33","0","419","0","0","0","8090","234","0","2075","184032","0","0","18544","593","3","3273","401586","0","0"
"INDIA","2020-04-21","1537","53","0","703","61035","0","0","8596","250","0","2611","217728","0","0","20081","646","3","3976","462621","0","0"
"INDIA","2020-04-22","1292","36","0","394","37921","0","0","9002","259","0","2861","225943","0","0","21373","682","3","4370","500542","0","0"
"INDIA","2020-04-23","1667","40","0","642","41247","0","0","9608","273","0","3245","238833","0","0","23040","722","3","5012","541789","0","0"
"INDIA","2020-04-24","1408","59","0","484","38168","0","0","10094","294","0","3456","244834","0","0","24448","781","3","5496","579957","0","0"
"INDIA","2020-04-25","1835","44","0","442","45352","0","0","10558","303","0","3472","253186","0","0","26283","825","3","5938","625309","0","0"
"INDIA","2020-04-26","1607","56","0","585","40510","0","0","10585","321","0","3669","264233","0","0","27890","881","3","6523","665819","0","0"
"INDIA","2020-04-27","1568","58","1","580","50914","0","0","10914","346","1","3830","315147","0","0","29458","939","4","7103","716733","0","0"
"INDIA","2020-04-28","1902","69","0","636","54031","0","0","11279","362","1","3763","308143","0","0","31360","1008","4","7739","770764","0","0"
"INDIA","2020-04-29","1705","71","0","690","59437","0","0","11692","397","1","4059","329659","0","0","33065","1079","4","8429","830201","0","0"
"INDIA","2020-04-30","1802","75","0","630","72453","0","0","11827","432","1","4047","360865","0","0","34867","1154","4","9059","902654","0","0"
"INDIA","2020-05-01","2396","77","0","962","73709","0","0","12815","450","1","4525","396406","0","0","37263","1231","4","10021","976363","0","0"
"INDIA","2020-05-02","2564","92","0","831","70087","0","0","13544","498","1","4914","421141","0","0","39827","1323","4","10852","1046450","0","0"
"INDIA","2020-05-03","2952","140","0","911","60783","0","0","14889","582","1","5240","441414","0","0","42779","1463","4","11763","1107233","0","0"
"INDIA","2020-05-04","3656","103","0","1082","84713","0","0","16977","627","0","5742","475213","0","0","46435","1566","4","12845","1191946","0","0"
"INDIA","2020-05-05","2971","128","0","1295","84835","0","0","18046","686","0","6401","506017","0","0","49406","1694","4","14140","1276781","0","0"
"INDIA","2020-05-06","3602","91","0","1161","80632","0","0","19943","706","0","6872","527212","0","0","53008","1785","4","15301","1357413","0","0"
"INDIA","2020-05-07","3344","104","0","1475","80375","0","0","21485","735","0","7717","535134","0","0","56352","1889","4","16776","1437788","0","0"
"INDIA","2020-05-08","3339","97","0","1111","85425","0","0","22428","755","0","7866","546850","0","0","59691","1986","4","17887","1523213","0","0"
"INDIA","2020-05-09","3175","116","0","1414","85824","0","0","23039","779","0","8449","562587","0","0","62866","2102","4","19301","1609037","0","0"
"INDIA","2020-05-10","4311","112","0","1669","64651","0","0","24398","751","0","9207","566455","0","0","67177","2214","4","20970","1673688","0","0"
"INDIA","2020-05-11","3592","81","0","1579","85891","0","0","24334","729","0","9704","567633","0","0","70769","2295","4","22549","1759579","0","0"
"INDIA","2020-05-12","3562","120","0","1905","94671","0","0","24925","721","0","10314","577469","0","0","74331","2415","4","24454","1854250","0","0"
"INDIA","2020-05-13","3726","137","0","1963","92791","0","0","25049","767","0","11116","589628","0","0","78057","2552","4","26417","1947041","0","0"
"INDIA","2020-05-14","3991","97","0","1594","92911","0","0","25696","760","0","11235","602164","0","0","82048","2649","4","28011","2039952","0","0"
"INDIA","2020-05-15","3808","104","0","2234","94325","0","0","26165","767","0","12358","611064","0","0","85856","2753","4","30245","2134277","0","0"
"INDIA","2020-05-16","4794","120","0","4012","93365","0","0","27784","771","0","14956","618605","0","0","90650","2873","4","34257","2227642","0","0"
"INDIA","2020-05-17","5049","152","0","2538","75150","0","0","28522","811","0","15825","629104","0","0","95699","3025","4","36795","2302792","0","0"
"INDIA","2020-05-18","4628","131","0","2482","101475","0","0","29558","861","0","16728","644688","0","0","100327","3156","4","39277","2404267","0","0"
"INDIA","2020-05-19","6154","146","0","3032","108121","0","0","32150","887","0","17855","658138","0","0","106481","3302","4","42309","2512388","0","0"
"INDIA","2020-05-20","5720","134","3","3113","103532","0","0","34144","884","3","19005","668879","0","0","112201","3436","7","45422","2615920","0","0"
"INDIA","2020-05-21","6023","148","0","3131","103514","0","0","36176","935","3","20542","679482","0","0","118224","3584","7","48553","2719434","0","0"
"INDIA","2020-05-22","6536","142","0","3280","115364","0","0","38904","973","3","21588","700521","0","0","124760","3726","7","51833","2834798","0","0"
"INDIA","2020-05-23","6665","142","1","2576","108623","0","0","40775","995","4","20152","715779","0","0","131425","3868","8","54409","2943421","0","0"
"INDIA","2020-05-24","7111","156","1","3285","90170","0","0","42837","999","5","20899","730799","0","0","138536","4024","9","57694","3033591","0","0"
"INDIA","2020-05-25","6414","149","3","3012","92528","0","0","44623","1017","8","21429","721852","0","0","144950","4173","12","60706","3126119","0","0"
"INDIA","2020-05-26","5907","173","0","3585","116041","0","0","44376","1044","8","21982","729772","0","0","150857","4346","12","64291","3242160","0","0"
"INDIA","2020-05-27","7246","188","0","3434","119976","0","0","45902","1098","5","22303","746216","0","0","158103","4534","12","67725","3362136","0","0"
"INDIA","2020-05-28","7254","176","0","3171","121702","0","0","47133","1126","5","22343","764404","0","0","165357","4710","12","70896","3483838","0","0"
"INDIA","2020-05-29","8138","268","1","11735","127761","0","0","48735","1252","6","30798","776801","0","0","173495","4978","13","82631","3611599","0","0"
"INDIA","2020-05-30","8364","205","0","4303","125428","0","0","50434","1315","5","32525","793606","0","0","181859","5183","13","86934","3737027","0","0"
"INDIA","2020-05-31","8789","222","0","4928","100180","0","0","52112","1381","4","34168","803616","0","0","190648","5405","13","91862","3837207","0","0"
"INDIA","2020-06-01","7724","201","0","3882","128868","0","0","53422","1433","1","35038","839956","0","0","198372","5606","13","95744","3966075","0","0"
"INDIA","2020-06-02","8812","222","0","4531","137158","0","0","56327","1482","1","35984","861073","0","0","207184","5828","13","100275","4103233","0","0"
"INDIA","2020-06-03","9688","259","3","3789","139485","0","0","58769","1553","4","36339","880582","0","0","216872","6087","16","104064","4242718","0","0"
"INDIA","2020-06-04","9847","274","1","4390","143661","0","0","61362","1651","5","37558","902541","0","0","226719","6361","17","108454","4386379","0","0"
"INDIA","2020-06-05","9472","286","-1","4771","137938","0","0","62696","1669","3","30594","912718","0","0","236191","6647","16","113225","4524317","0","0"
"INDIA","2020-06-06","10408","297","2","5433","142069","0","0","64740","1761","5","31724","929359","0","0","246599","6944","18","118658","4666386","0","0"
"INDIA","2020-06-07","10882","261","0","5191","108048","0","0","66833","1800","5","31987","937227","0","0","257481","7205","18","123849","4774434","0","0"
"INDIA","2020-06-08","8536","271","2","5171","141682","0","0","67645","1870","7","33276","950041","0","0","266017","7476","20","129020","4916116","0","0"
"INDIA","2020-06-09","9981","272","0","5634","145216","0","0","68814","1920","7","34379","958099","0","0","275998","7748","20","134654","5061332","0","0"
"INDIA","2020-06-10","11156","358","0","6275","151808","0","0","70282","2019","4","36865","970422","0","0","287154","8106","20","140929","5213140","0","0"
"INDIA","2020-06-11","11135","394","7","6044","150305","0","0","71570","2139","10","38519","977066","0","0","298289","8500","27","146973","5363445","0","0"
"INDIA","2020-06-12","11306","388","0","7263","143737","0","0","73404","2241","11","41011","982865","0","0","309595","8888","27","154236","5507182","0","0"
"INDIA","2020-06-13","12039","309","14","8091","151432","0","0","75035","2253","23","43669","992228","0","0","321634","9197","41","162327","5658614","0","0"
"INDIA","2020-06-14","11404","324","2","7358","115519","0","0","75557","2316","25","45836","999699","0","0","333038","9521","43","169685","5774133","0","0"
"INDIA","2020-06-15","10032","396","2","10640","146936","0","0","77053","2441","25","51305","1004953","0","0","343070","9917","45","180325","5921069","0","0"
"INDIA","2020-06-16","11085","2004","1","7226","163187","0","0","78157","4173","26","52897","1022924","0","0","354155","11921","46","187551","6084256","0","0"
"INDIA","2020-06-17","13108","341","0","6890","165412","0","0","80109","4156","26","53512","1036528","0","0","367263","12262","46","194441","6249668","0","0"
"INDIA","2020-06-18","13829","343","1","10741","176959","0","0","82803","4105","20","58209","1063182","0","0","381092","12605","47","205182","6426627","0","0"
"INDIA","2020-06-19","14740","364","4","9029","189869","0","0","86237","4081","24","59975","1109314","0","0","395832","12969","51","214211","6616496","0","0"
"INDIA","2020-06-20","15918","308","1","13974","190730","0","0","90116","4080","11","65858","1148612","0","0","411750","13277","52","228185","6807226","0","0"
"INDIA","2020-06-21","15151","426","0","9075","143267","0","0","93863","4182","9","67575","1176360","0","0","426901","13703","52","237260","6950493","0","0"
"INDIA","2020-06-22","13560","312","0","10879","187223","0","0","97391","4098","7","67814","1216647","0","0","440461","14015","52","248139","7137716","0","0"
"INDIA","2020-06-23","15656","468","4","10462","215195","0","0","101962","2562","10","71050","1268655","0","0","456117","14483","56","258601","7352911","0","0"
"INDIA","2020-06-24","16868","424","0","13089","207871","0","0","105722","2645","10","77249","1311114","0","0","472985","14907","56","271690","7560782","0","0"
"INDIA","2020-06-25","18205","401","0","13983","215446","0","0","110098","2703","9","80491","1349601","0","0","491190","15308","56","285673","7776228","0","0"
